"Symbol","Type","Date","Profit","ProfitPerc","BuyDate","BP","SP","SD","BD","ClosingPrice","date_diff"
"BAJAJFINSV.NS","B","16951","0","0","16951","-1","-1",2016-05-30,2016-05-30,1839.150024,0
"BAJAJFINSV.NS","S","16958","26.849976","0.0145991222301721","16951","1839.150024","1866",2016-06-06,2016-05-30,1866,7
"BAJAJFINSV.NS","B","16959","0","0","16959","-1","-1",2016-06-07,2016-06-07,1876.75,0
"BAJAJFINSV.NS","S","16967","70.150024","0.037378459571067","16959","1876.75","1946.900024",2016-06-15,2016-06-07,1946.900024,8
"BAJAJFINSV.NS","B","16969","0","0","16969","-1","-1",2016-06-17,2016-06-17,2056.149902,0
"BAJAJFINSV.NS","S","16976","21.5","0.0104564360697083","16969","2056.149902","2077.649902",2016-06-24,2016-06-17,2077.649902,7
"BAJAJFINSV.NS","B","16981","0","0","16981","-1","-1",2016-06-29,2016-06-29,2298.100098,0
"BAJAJFINSV.NS","S","16982","23.5","0.0102258383002776","16981","2298.100098","2321.600098",2016-06-30,2016-06-29,2321.600098,1
"BAJAJFINSV.NS","B","16982","0","0","16982","-1","-1",2016-06-30,2016-06-30,2321.600098,0
"BAJAJFINSV.NS","S","16983","33.1999510000001","0.0143004607161246","16982","2321.600098","2354.800049",2016-07-01,2016-06-30,2354.800049,1
"BAJAJFINSV.NS","B","16983","0","0","16983","-1","-1",2016-07-01,2016-07-01,2354.800049,0
"BAJAJFINSV.NS","S","16994","74.3000489999999","0.0315525936189582","16983","2354.800049","2429.100098",2016-07-12,2016-07-01,2429.100098,11
"BAJAJFINSV.NS","B","17029","0","0","17029","-1","-1",2016-08-16,2016-08-16,2750.199951,0
"BAJAJFINSV.NS","S","17039","57.8000489999999","0.0210166715256406","17029","2750.199951","2808",2016-08-26,2016-08-16,2808,10
"BAJAJFINSV.NS","B","17044","0","0","17044","-1","-1",2016-08-31,2016-08-31,2967.300049,0
"BAJAJFINSV.NS","S","17045","63.25","0.0213156738299235","17044","2967.300049","3030.550049",2016-09-01,2016-08-31,3030.550049,1
"BAJAJFINSV.NS","B","17045","0","0","17045","-1","-1",2016-09-01,2016-09-01,3030.550049,0
"BAJAJFINSV.NS","S","17050","42.9499510000001","0.0141723285560561","17045","3030.550049","3073.5",2016-09-06,2016-09-01,3073.5,5
"BAJAJFINSV.NS","B","17050","0","0","17050","-1","-1",2016-09-06,2016-09-06,3073.5,0
"BAJAJFINSV.NS","S","17052","55.8999020000001","0.0181877019684399","17050","3073.5","3129.399902",2016-09-08,2016-09-06,3129.399902,2
"BAJAJFINSV.NS","B","17067","0","0","17067","-1","-1",2016-09-23,2016-09-23,3294.649902,0
"BAJAJFINSV.NS","S","17093","66.5500489999999","0.0201994296752444","17067","3294.649902","3361.199951",2016-10-19,2016-09-23,3361.199951,26
"BAJAJFINSV.NS","B","17093","0","0","17093","-1","-1",2016-10-19,2016-10-19,3361.199951,0
"BAJAJFINSV.NS","S","17106","97.6999510000001","0.0290669857266102","17093","3361.199951","3458.899902",2016-11-01,2016-10-19,3458.899902,13
"BAJAJFINSV.NS","B","17126","0","0","17126","-1","-1",2016-11-21,2016-11-21,2845.699951,0
"BAJAJFINSV.NS","S","17127","55.8500979999999","0.019626137316541","17126","2845.699951","2901.550049",2016-11-22,2016-11-21,2901.550049,1
"BAJAJFINSV.NS","B","17127","0","0","17127","-1","-1",2016-11-22,2016-11-22,2901.550049,0
"BAJAJFINSV.NS","S","17128","29.5998530000002","0.0102013932209102","17127","2901.550049","2931.149902",2016-11-23,2016-11-22,2931.149902,1
"BAJAJFINSV.NS","B","17128","0","0","17128","-1","-1",2016-11-23,2016-11-23,2931.149902,0
"BAJAJFINSV.NS","S","17130","39","0.0133053584101548","17128","2931.149902","2970.149902",2016-11-25,2016-11-23,2970.149902,2
"BAJAJFINSV.NS","B","17130","0","0","17130","-1","-1",2016-11-25,2016-11-25,2970.149902,0
"BAJAJFINSV.NS","S","17140","61.5","0.0207060256314296","17130","2970.149902","3031.649902",2016-12-05,2016-11-25,3031.649902,10
"BAJAJFINSV.NS","B","17140","0","0","17140","-1","-1",2016-12-05,2016-12-05,3031.649902,0
"HDFCBANK.NS","B","16827","0","0","16827","-1","-1",2016-01-27,2016-01-27,1035.650024,0
"HDFCBANK.NS","S","16829","14.1999519999999","0.0137111492018852","16827","1035.650024","1049.849976",2016-01-29,2016-01-27,1049.849976,2
"HDFCBANK.NS","B","16829","0","0","16829","-1","-1",2016-01-29,2016-01-29,1049.849976,0
"HDFCBANK.NS","S","16890","15.0999750000001","0.0143829836121272","16829","1049.849976","1064.949951",2016-03-30,2016-01-29,1064.949951,61
"HDFCBANK.NS","B","16951","0","0","16951","-1","-1",2016-05-30,2016-05-30,1179.75,0
"HDFCBANK.NS","S","16993","20","0.0169527442254715","16951","1179.75","1199.75",2016-07-11,2016-05-30,1199.75,42
"HDFCBANK.NS","B","16996","0","0","16996","-1","-1",2016-07-14,2016-07-14,1200.349976,0
"HDFCBANK.NS","S","16997","23.3499750000001","0.0194526392026188","16996","1200.349976","1223.699951",2016-07-15,2016-07-14,1223.699951,1
"HDFCBANK.NS","B","16997","0","0","16997","-1","-1",2016-07-15,2016-07-15,1223.699951,0
"HDFCBANK.NS","S","17007","23.25","0.0189997556026706","16997","1223.699951","1246.949951",2016-07-25,2016-07-15,1246.949951,10
"HDFCBANK.NS","B","17035","0","0","17035","-1","-1",2016-08-22,2016-08-22,1250.300049,0
"HDFCBANK.NS","S","17043","18.3499750000001","0.014676457074985","17035","1250.300049","1268.650024",2016-08-30,2016-08-22,1268.650024,8
"HDFCBANK.NS","B","17046","0","0","17046","-1","-1",2016-09-02,2016-09-02,1285.099976,0
"HDFCBANK.NS","S","17050","15.3000480000001","0.0119057258468115","17046","1285.099976","1300.400024",2016-09-06,2016-09-02,1300.400024,4
"HDFCBANK.NS","B","17050","0","0","17050","-1","-1",2016-09-06,2016-09-06,1300.400024,0
"HAVELLS.NS","B","16822","0","0","16822","-1","-1",2016-01-22,2016-01-22,298.25,0
"HAVELLS.NS","S","16825","3.79998799999998","0.0127409488683989","16822","298.25","302.049988",2016-01-25,2016-01-22,302.049988,3
"HAVELLS.NS","B","16825","0","0","16825","-1","-1",2016-01-25,2016-01-25,302.049988,0
"HAVELLS.NS","S","16833","3.15002400000003","0.0104288168354439","16825","302.049988","305.200012",2016-02-02,2016-01-25,305.200012,8
"HAVELLS.NS","B","16833","0","0","16833","-1","-1",2016-02-02,2016-02-02,305.200012,0
"HAVELLS.NS","S","16890","7.44998199999998","0.0244101628672281","16833","305.200012","312.649994",2016-03-30,2016-02-02,312.649994,57
"HAVELLS.NS","B","16931","0","0","16931","-1","-1",2016-05-10,2016-05-10,345.649994,0
"HAVELLS.NS","S","16934","14.149994","0.0409373477379548","16931","345.649994","359.799988",2016-05-13,2016-05-10,359.799988,3
"HAVELLS.NS","B","16938","0","0","16938","-1","-1",2016-05-17,2016-05-17,366,0
"HAVELLS.NS","S","16946","7.35000600000001","0.0200819836065574","16938","366","373.350006",2016-05-25,2016-05-17,373.350006,8
"HAVELLS.NS","B","16968","0","0","16968","-1","-1",2016-06-16,2016-06-16,360,0
"HAVELLS.NS","S","16972","4.35000600000001","0.01208335","16968","360","364.350006",2016-06-20,2016-06-16,364.350006,4
"HAVELLS.NS","B","16972","0","0","16972","-1","-1",2016-06-20,2016-06-20,364.350006,0
"HAVELLS.NS","S","16973","3.64999399999999","0.010017823356369","16972","364.350006","368",2016-06-21,2016-06-20,368,1
"HAVELLS.NS","B","16973","0","0","16973","-1","-1",2016-06-21,2016-06-21,368,0
"HAVELLS.NS","S","17004","7.89999399999999","0.021467375","16973","368","375.899994",2016-07-22,2016-06-21,375.899994,31
"HAVELLS.NS","B","17004","0","0","17004","-1","-1",2016-07-22,2016-07-22,375.899994,0
"HAVELLS.NS","S","17007","5.39999399999999","0.0143655070130169","17004","375.899994","381.299988",2016-07-25,2016-07-22,381.299988,3
"HAVELLS.NS","B","17007","0","0","17007","-1","-1",2016-07-25,2016-07-25,381.299988,0
"HAVELLS.NS","S","17011","8.35000600000001","0.0218987837995946","17007","381.299988","389.649994",2016-07-29,2016-07-25,389.649994,4
"HAVELLS.NS","B","17014","0","0","17014","-1","-1",2016-08-01,2016-08-01,404.100006,0
"HAVELLS.NS","S","17022","10.199982","0.0252412319934486","17014","404.100006","414.299988",2016-08-09,2016-08-01,414.299988,8
"HAVELLS.NS","B","17071","0","0","17071","-1","-1",2016-09-27,2016-09-27,409.799988,0
"HAVELLS.NS","S","17072","9.45001200000002","0.0230600592404117","17071","409.799988","419.25",2016-09-28,2016-09-27,419.25,1
"HAVELLS.NS","B","17072","0","0","17072","-1","-1",2016-09-28,2016-09-28,419.25,0
"HAVELLS.NS","S","17077","11.950012","0.0285033082886107","17072","419.25","431.200012",2016-10-03,2016-09-28,431.200012,5
"HAVELLS.NS","B","17079","0","0","17079","-1","-1",2016-10-05,2016-10-05,448.549988,0
"BERGEPAINT.NS","B","16827","0","0","16827","-1","-1",2016-01-27,2016-01-27,194.035995,0
"BERGEPAINT.NS","S","16836","5.71400499999999","0.0294481701706943","16827","194.035995","199.75",2016-02-05,2016-01-27,199.75,9
"BERGEPAINT.NS","B","16853","0","0","16853","-1","-1",2016-02-22,2016-02-22,168.535995,0
"BERGEPAINT.NS","S","16854","2.5","0.0148336264902937","16853","168.535995","171.035995",2016-02-23,2016-02-22,171.035995,1
"BERGEPAINT.NS","B","16854","0","0","16854","-1","-1",2016-02-23,2016-02-23,171.035995,0
"BERGEPAINT.NS","S","16890","2.03500399999999","0.0118981036711014","16854","171.035995","173.070999",2016-03-30,2016-02-23,173.070999,36
"BERGEPAINT.NS","B","16891","0","0","16891","-1","-1",2016-03-31,2016-03-31,174.856995,0
"BERGEPAINT.NS","S","16899","3.429","0.0196103106998951","16891","174.856995","178.285995",2016-04-08,2016-03-31,178.285995,8
"BERGEPAINT.NS","B","16938","0","0","16938","-1","-1",2016-05-17,2016-05-17,210.356995,0
"BERGEPAINT.NS","S","16993","18.929","0.0899851226720557","16938","210.356995","229.285995",2016-07-11,2016-05-17,229.285995,55
"BERGEPAINT.NS","B","16993","0","0","16993","-1","-1",2016-07-11,2016-07-11,229.285995,0
"BERGEPAINT.NS","S","17001","2.96400499999999","0.0129271087839446","16993","229.285995","232.25",2016-07-19,2016-07-11,232.25,8
"BERGEPAINT.NS","B","17032","0","0","17032","-1","-1",2016-08-19,2016-08-19,248.300003,0
"BERGEPAINT.NS","S","17039","2.550003","0.0102698468352415","17032","248.300003","250.850006",2016-08-26,2016-08-19,250.850006,7
"BERGEPAINT.NS","B","17043","0","0","17043","-1","-1",2016-08-30,2016-08-30,266.450012,0
"PIDILITIND.NS","B","16828","0","0","16828","-1","-1",2016-01-28,2016-01-28,556.799988,0
"PIDILITIND.NS","S","16829","9.45001200000002","0.0169720046761208","16828","556.799988","566.25",2016-01-29,2016-01-28,566.25,1
"PIDILITIND.NS","B","16829","0","0","16829","-1","-1",2016-01-29,2016-01-29,566.25,0
"PIDILITIND.NS","S","16835","16.200012","0.0286092927152318","16829","566.25","582.450012",2016-02-04,2016-01-29,582.450012,6
"PIDILITIND.NS","B","16853","0","0","16853","-1","-1",2016-02-22,2016-02-22,635.849976,0
"PIDILITIND.NS","S","16941","17.850036","0.0280727163226315","16853","635.849976","653.700012",2016-05-20,2016-02-22,653.700012,88
"PIDILITIND.NS","B","16941","0","0","16941","-1","-1",2016-05-20,2016-05-20,653.700012,0
"PIDILITIND.NS","S","16946","27.950012","0.0427566337569534","16941","653.700012","681.650024",2016-05-25,2016-05-20,681.650024,5
"PIDILITIND.NS","B","16946","0","0","16946","-1","-1",2016-05-25,2016-05-25,681.650024,0
"PIDILITIND.NS","S","16948","13","0.0190713702666869","16946","681.650024","694.650024",2016-05-27,2016-05-25,694.650024,2
"PIDILITIND.NS","B","16948","0","0","16948","-1","-1",2016-05-27,2016-05-27,694.650024,0
"PIDILITIND.NS","S","16952","11.599976","0.0166990219523839","16948","694.650024","706.25",2016-05-31,2016-05-27,706.25,4
"PIDILITIND.NS","B","16981","0","0","16981","-1","-1",2016-06-29,2016-06-29,723.150024,0
"PIDILITIND.NS","S","17004","8.5","0.0117541308413204","16981","723.150024","731.650024",2016-07-22,2016-06-29,731.650024,23
"PIDILITIND.NS","B","17004","0","0","17004","-1","-1",2016-07-22,2016-07-22,731.650024,0
"PIDILITIND.NS","S","17010","19.9499519999999","0.0272670694260784","17004","731.650024","751.599976",2016-07-28,2016-07-22,751.599976,6
"PIDILITIND.NS","B","17046","0","0","17046","-1","-1",2016-09-02,2016-09-02,696.900024,0
"PIDILITIND.NS","S","17050","21.649964","0.0310660973660692","17046","696.900024","718.549988",2016-09-06,2016-09-02,718.549988,4
"PIDILITIND.NS","B","17050","0","0","17050","-1","-1",2016-09-06,2016-09-06,718.549988,0
"PIDILITIND.NS","S","17078","20.850036","0.029016820469281","17050","718.549988","739.400024",2016-10-04,2016-09-06,739.400024,28
"PIDILITIND.NS","B","17079","0","0","17079","-1","-1",2016-10-05,2016-10-05,733.700012,0
"ASIANPAINT.NS","B","16828","0","0","16828","-1","-1",2016-01-28,2016-01-28,858.950012,0
"ASIANPAINT.NS","S","16829","10.950012","0.0127481365004044","16828","858.950012","869.900024",2016-01-29,2016-01-28,869.900024,1
"ASIANPAINT.NS","B","16829","0","0","16829","-1","-1",2016-01-29,2016-01-29,869.900024,0
"ASIANPAINT.NS","S","16832","17.5","0.0201172543018576","16829","869.900024","887.400024",2016-02-01,2016-01-29,887.400024,3
"ASIANPAINT.NS","B","16832","0","0","16832","-1","-1",2016-02-01,2016-02-01,887.400024,0
"ASIANPAINT.NS","S","16836","11.849976","0.0133535899025398","16832","887.400024","899.25",2016-02-05,2016-02-01,899.25,4
"ASIANPAINT.NS","B","16855","0","0","16855","-1","-1",2016-02-24,2016-02-24,881.799988,0
"ASIANPAINT.NS","S","16870","12.950012","0.01468588362013","16855","881.799988","894.75",2016-03-10,2016-02-24,894.75,15
"ASIANPAINT.NS","B","16871","0","0","16871","-1","-1",2016-03-11,2016-03-11,898.349976,0
"ASIANPAINT.NS","S","16932","9.5","0.0105749432334821","16871","898.349976","907.849976",2016-05-11,2016-03-11,907.849976,61
"ASIANPAINT.NS","B","16932","0","0","16932","-1","-1",2016-05-11,2016-05-11,907.849976,0
"ASIANPAINT.NS","S","16933","20.950012","0.023076513249806","16932","907.849976","928.799988",2016-05-12,2016-05-11,928.799988,1
"ASIANPAINT.NS","B","16933","0","0","16933","-1","-1",2016-05-12,2016-05-12,928.799988,0
"ASIANPAINT.NS","S","16934","14.850036","0.0159884110592818","16933","928.799988","943.650024",2016-05-13,2016-05-12,943.650024,1
"ASIANPAINT.NS","B","16934","0","0","16934","-1","-1",2016-05-13,2016-05-13,943.650024,0
"ASIANPAINT.NS","S","16938","26","0.0275525876529835","16934","943.650024","969.650024",2016-05-17,2016-05-13,969.650024,4
"ASIANPAINT.NS","B","16938","0","0","16938","-1","-1",2016-05-17,2016-05-17,969.650024,0
"ASIANPAINT.NS","S","16946","12.599976","0.0129943543424282","16938","969.650024","982.25",2016-05-25,2016-05-17,982.25,8
"ASIANPAINT.NS","B","16983","0","0","16983","-1","-1",2016-07-01,2016-07-01,1002.5,0
"ASIANPAINT.NS","S","16993","24.3000489999999","0.0242394503740648","16983","1002.5","1026.800049",2016-07-11,2016-07-01,1026.800049,10
"ASIANPAINT.NS","B","17001","0","0","17001","-1","-1",2016-07-19,2016-07-19,1030.699951,0
"ASIANPAINT.NS","S","17003","12","0.0116425735621288","17001","1030.699951","1042.699951",2016-07-21,2016-07-19,1042.699951,2
"ASIANPAINT.NS","B","17046","0","0","17046","-1","-1",2016-09-02,2016-09-02,1167.550049,0
"ASIANPAINT.NS","S","17050","36.5999750000001","0.0313476711609475","17046","1167.550049","1204.150024",2016-09-06,2016-09-02,1204.150024,4
"ASIANPAINT.NS","B","17050","0","0","17050","-1","-1",2016-09-06,2016-09-06,1204.150024,0
"ASIANPAINT.NS","S","17087","12.4499519999999","0.0103392033815215","17050","1204.150024","1216.599976",2016-10-13,2016-09-06,1216.599976,37
"ASIANPAINT.NS","B","17114","0","0","17114","-1","-1",2016-11-09,2016-11-09,1050.949951,0
"SRF.NS","B","16828","0","0","16828","-1","-1",2016-01-28,2016-01-28,1136.400024,0
"SRF.NS","S","16829","30.1500249999999","0.0265311724421434","16828","1136.400024","1166.550049",2016-01-29,2016-01-28,1166.550049,1
"SRF.NS","B","16829","0","0","16829","-1","-1",2016-01-29,2016-01-29,1166.550049,0
"SRF.NS","S","16864","40.9499510000001","0.0351034668723417","16829","1166.550049","1207.5",2016-03-04,2016-01-29,1207.5,35
"SRF.NS","B","16864","0","0","16864","-1","-1",2016-03-04,2016-03-04,1207.5,0
"SRF.NS","S","16881","18.0500489999999","0.0149482807453416","16864","1207.5","1225.550049",2016-03-21,2016-03-04,1225.550049,17
"SRF.NS","B","16890","0","0","16890","-1","-1",2016-03-30,2016-03-30,1304.150024,0
"SRF.NS","S","16904","70.1500249999999","0.0537898429697839","16890","1304.150024","1374.300049",2016-04-13,2016-03-30,1374.300049,14
"SRF.NS","B","16909","0","0","16909","-1","-1",2016-04-18,2016-04-18,1386.349976,0
"SRF.NS","S","16930","30.5","0.0220002167764311","16909","1386.349976","1416.849976",2016-05-09,2016-04-18,1416.849976,21
"SRF.NS","B","16948","0","0","16948","-1","-1",2016-05-27,2016-05-27,1260.550049,0
"SRF.NS","S","16951","42.0999750000001","0.0333980987374505","16948","1260.550049","1302.650024",2016-05-30,2016-05-27,1302.650024,3
"SRF.NS","B","16951","0","0","16951","-1","-1",2016-05-30,2016-05-30,1302.650024,0
"SRF.NS","S","16986","17.1500249999999","0.0131654893363744","16951","1302.650024","1319.800049",2016-07-04,2016-05-30,1319.800049,35
"SRF.NS","B","16986","0","0","16986","-1","-1",2016-07-04,2016-07-04,1319.800049,0
"SRF.NS","S","16994","33.5999750000001","0.0254583829008481","16986","1319.800049","1353.400024",2016-07-12,2016-07-04,1353.400024,8
"SRF.NS","B","17014","0","0","17014","-1","-1",2016-08-01,2016-08-01,1512.849976,0
"SRF.NS","S","17018","19","0.0125590774375634","17014","1512.849976","1531.849976",2016-08-05,2016-08-01,1531.849976,4
"SRF.NS","B","17071","0","0","17071","-1","-1",2016-09-27,2016-09-27,1766.5,0
"SRF.NS","S","17072","29.0500489999999","0.0164449753750354","17071","1766.5","1795.550049",2016-09-28,2016-09-27,1795.550049,1
"SRF.NS","B","17072","0","0","17072","-1","-1",2016-09-28,2016-09-28,1795.550049,0
"SRF.NS","S","17077","112.849975","0.0628498075354958","17072","1795.550049","1908.400024",2016-10-03,2016-09-28,1908.400024,5
"SRF.NS","B","17079","0","0","17079","-1","-1",2016-10-05,2016-10-05,1924.449951,0
"KOTAKBANK.NS","B","16827","0","0","16827","-1","-1",2016-01-27,2016-01-27,674.599976,0
"KOTAKBANK.NS","S","16829","9","0.0133412397275271","16827","674.599976","683.599976",2016-01-29,2016-01-27,683.599976,2
"KOTAKBANK.NS","B","16853","0","0","16853","-1","-1",2016-02-22,2016-02-22,640.200012,0
"KOTAKBANK.NS","S","16862","16.099976","0.0251483531681033","16853","640.200012","656.299988",2016-03-02,2016-02-22,656.299988,9
"KOTAKBANK.NS","B","16862","0","0","16862","-1","-1",2016-03-02,2016-03-02,656.299988,0
"KOTAKBANK.NS","S","16864","9.35003600000005","0.0142465887108931","16862","656.299988","665.650024",2016-03-04,2016-03-02,665.650024,2
"KOTAKBANK.NS","B","16864","0","0","16864","-1","-1",2016-03-04,2016-03-04,665.650024,0
"KOTAKBANK.NS","S","16890","18.1999519999999","0.0273416229907624","16864","665.650024","683.849976",2016-03-30,2016-03-04,683.849976,26
"KOTAKBANK.NS","B","16911","0","0","16911","-1","-1",2016-04-20,2016-04-20,687.150024,0
"KOTAKBANK.NS","S","16917","13.6999519999999","0.0199373521378207","16911","687.150024","700.849976",2016-04-26,2016-04-20,700.849976,6
"KOTAKBANK.NS","B","16951","0","0","16951","-1","-1",2016-05-30,2016-05-30,742.599976,0
"KOTAKBANK.NS","S","16955","26.700012","0.0359547708900007","16951","742.599976","769.299988",2016-06-03,2016-05-30,769.299988,4
"KOTAKBANK.NS","B","16982","0","0","16982","-1","-1",2016-06-30,2016-06-30,763.349976,0
"KOTAKBANK.NS","S","16995","11.650024","0.0152617074294636","16982","763.349976","775",2016-07-13,2016-06-30,775,13
"KOTAKBANK.NS","B","16996","0","0","16996","-1","-1",2016-07-14,2016-07-14,780.200012,0
"KOTAKBANK.NS","S","17044","26.700012","0.0342220092147346","16996","780.200012","806.900024",2016-08-31,2016-07-14,806.900024,48
"KOTAKBANK.NS","B","17046","0","0","17046","-1","-1",2016-09-02,2016-09-02,813.599976,0
"KOTAKBANK.NS","S","17114","8.5","0.0104473946051346","17046","813.599976","822.099976",2016-11-09,2016-09-02,822.099976,68
"KOTAKBANK.NS","B","17135","0","0","17135","-1","-1",2016-11-30,2016-11-30,755.450012,0
"RELIANCE.NS","B","16813","0","0","16813","-1","-1",2016-01-13,2016-01-13,538.424988,0
"RELIANCE.NS","S","17066","6.04998799999998","0.0112364547241258","16813","538.424988","544.474976",2016-09-22,2016-01-13,544.474976,253
"RELIANCE.NS","B","17071","0","0","17071","-1","-1",2016-09-27,2016-09-27,555.25,0
"BAJFINANCE.NS","B","16451","0","0","16451","-1","-1",2015-01-16,2015-01-16,393.779999,0
"BAJFINANCE.NS","S","16462","23.174988","0.0588526285206274","16451","393.779999","416.954987",2015-01-27,2015-01-16,416.954987,11
"BAJFINANCE.NS","B","16482","0","0","16482","-1","-1",2015-02-16,2015-02-16,430.625,0
"BAJFINANCE.NS","S","16496","6.51001000000002","0.0151175849056604","16482","430.625","437.13501",2015-03-02,2015-02-16,437.13501,14
"BAJFINANCE.NS","B","16499","0","0","16499","-1","-1",2015-03-05,2015-03-05,434.184998,0
"BAJFINANCE.NS","S","16533","14.735015","0.0339371813118241","16499","434.184998","448.920013",2015-04-08,2015-03-05,448.920013,34
"BAJFINANCE.NS","B","16533","0","0","16533","-1","-1",2015-04-08,2015-04-08,448.920013,0
"BAJFINANCE.NS","S","16541","9.57498200000003","0.0213289265854139","16533","448.920013","458.494995",2015-04-16,2015-04-08,458.494995,8
"BAJFINANCE.NS","B","16561","0","0","16561","-1","-1",2015-05-06,2015-05-06,428.540009,0
"BAJFINANCE.NS","S","16563","5.90499799999998","0.0137793388621504","16561","428.540009","434.445007",2015-05-08,2015-05-06,434.445007,2
"BAJFINANCE.NS","B","16563","0","0","16563","-1","-1",2015-05-08,2015-05-08,434.445007,0
"BAJFINANCE.NS","S","16570","13.945008","0.0320984423236795","16563","434.445007","448.390015",2015-05-15,2015-05-08,448.390015,7
"BAJFINANCE.NS","B","16570","0","0","16570","-1","-1",2015-05-15,2015-05-15,448.390015,0
"BAJFINANCE.NS","S","16576","9.30999700000001","0.0207631675295","16570","448.390015","457.700012",2015-05-21,2015-05-15,457.700012,6
"BAJFINANCE.NS","B","16576","0","0","16576","-1","-1",2015-05-21,2015-05-21,457.700012,0
"BAJFINANCE.NS","S","16597","8.82998699999996","0.0192920838289162","16576","457.700012","466.529999",2015-06-11,2015-05-21,466.529999,21
"BAJFINANCE.NS","B","16597","0","0","16597","-1","-1",2015-06-11,2015-06-11,466.529999,0
"BAJFINANCE.NS","S","16601","5","0.0107174244115436","16597","466.529999","471.529999",2015-06-15,2015-06-11,471.529999,4
"BAJFINANCE.NS","B","16601","0","0","16601","-1","-1",2015-06-15,2015-06-15,471.529999,0
"BAJFINANCE.NS","S","16603","6.08999600000004","0.012915394594014","16601","471.529999","477.619995",2015-06-17,2015-06-15,477.619995,2
"BAJFINANCE.NS","B","16608","0","0","16608","-1","-1",2015-06-22,2015-06-22,538.630005,0
"BAJFINANCE.NS","S","16615","6.90496800000005","0.0128195012084409","16608","538.630005","545.534973",2015-06-29,2015-06-22,545.534973,7
"BAJFINANCE.NS","B","16636","0","0","16636","-1","-1",2015-07-20,2015-07-20,517.150024,0
"BAJFINANCE.NS","S","16643","5.669983","0.0109639035809075","16636","517.150024","522.820007",2015-07-27,2015-07-20,522.820007,7
"BAJFINANCE.NS","B","16643","0","0","16643","-1","-1",2015-07-27,2015-07-27,522.820007,0
"BAJFINANCE.NS","S","16644","11.1149909999999","0.0212596894747372","16643","522.820007","533.934998",2015-07-28,2015-07-27,533.934998,1
"BAJFINANCE.NS","B","16644","0","0","16644","-1","-1",2015-07-28,2015-07-28,533.934998,0
"BAJFINANCE.NS","S","16645","10.020019","0.0187663648899824","16644","533.934998","543.955017",2015-07-29,2015-07-28,543.955017,1
"BAJFINANCE.NS","B","16645","0","0","16645","-1","-1",2015-07-29,2015-07-29,543.955017,0
"BAJFINANCE.NS","S","16647","7.17498799999998","0.0131904068824867","16645","543.955017","551.130005",2015-07-31,2015-07-29,551.130005,2
"BAJFINANCE.NS","B","16647","0","0","16647","-1","-1",2015-07-31,2015-07-31,551.130005,0
"BAJFINANCE.NS","S","16650","17.1049800000001","0.0310361980745361","16647","551.130005","568.234985",2015-08-03,2015-07-31,568.234985,3
"BAJFINANCE.NS","B","16650","0","0","16650","-1","-1",2015-08-03,2015-08-03,568.234985,0
"BAJFINANCE.NS","S","16787","13.1450199999999","0.023133070555309","16650","568.234985","581.380005",2015-12-18,2015-08-03,581.380005,137
"BAJFINANCE.NS","B","16787","0","0","16787","-1","-1",2015-12-18,2015-12-18,581.380005,0
"BAJFINANCE.NS","S","16791","8.16497800000002","0.0140441328043265","16787","581.380005","589.544983",2015-12-22,2015-12-18,589.544983,4
"BAJFINANCE.NS","B","16791","0","0","16791","-1","-1",2015-12-22,2015-12-22,589.544983,0
"BAJFINANCE.NS","S","16798","9.09503199999995","0.0154272061713058","16791","589.544983","598.640015",2015-12-29,2015-12-22,598.640015,7
"BAJAJFINSV.NS","B","16448","0","0","16448","-1","-1",2015-01-13,2015-01-13,1286.449951,0
"BAJAJFINSV.NS","S","16455","35.5","0.027595321506604","16448","1286.449951","1321.949951",2015-01-20,2015-01-13,1321.949951,7
"BAJAJFINSV.NS","B","16458","0","0","16458","-1","-1",2015-01-23,2015-01-23,1312.199951,0
"BAJAJFINSV.NS","S","16462","63.200073","0.0481634471574523","16458","1312.199951","1375.400024",2015-01-27,2015-01-23,1375.400024,4
"BAJAJFINSV.NS","B","16462","0","0","16462","-1","-1",2015-01-27,2015-01-27,1375.400024,0
"BAJAJFINSV.NS","S","16463","75","0.0545295904400828","16462","1375.400024","1450.400024",2015-01-28,2015-01-27,1450.400024,1
"BAJAJFINSV.NS","B","16463","0","0","16463","-1","-1",2015-01-28,2015-01-28,1450.400024,0
"BAJAJFINSV.NS","S","16468","58.9000249999999","0.0406095036027109","16463","1450.400024","1509.300049",2015-02-02,2015-01-28,1509.300049,5
"BAJAJFINSV.NS","B","16468","0","0","16468","-1","-1",2015-02-02,2015-02-02,1509.300049,0
"BAJAJFINSV.NS","S","16499","19.799927","0.0131186154887616","16468","1509.300049","1529.099976",2015-03-05,2015-02-02,1529.099976,31
"BAJAJFINSV.NS","B","16499","0","0","16499","-1","-1",2015-03-05,2015-03-05,1529.099976,0
"BAJAJFINSV.NS","S","16595","34","0.0222353021605175","16499","1529.099976","1563.099976",2015-06-09,2015-03-05,1563.099976,96
"BAJAJFINSV.NS","B","16609","0","0","16609","-1","-1",2015-06-23,2015-06-23,1525.599976,0
"BAJAJFINSV.NS","S","16617","32","0.0209753542890722","16609","1525.599976","1557.599976",2015-07-01,2015-06-23,1557.599976,8
"BAJAJFINSV.NS","B","16618","0","0","16618","-1","-1",2015-07-02,2015-07-02,1602.300049,0
